schedule_id,master_agent_id,schedule_date,scheduled_start,scheduled_end,scheduled_minutes,planned_lunch_start,planned_lunch_end,planned_lunch_minutes
S0004001,A060,2025-02-24,2025-02-24 07:00:00,2025-02-24 16:00:00,540,2025-02-24 11:00:00,2025-02-24 11:30:00,30
S0004002,A060,2025-02-25,2025-02-25 07:00:00,2025-02-25 16:00:00,540,2025-02-25 11:00:00,2025-02-25 11:30:00,30
S0004003,A060,2025-02-26,2025-02-26 07:00:00,2025-02-26 16:00:00,540,2025-02-26 11:00:00,2025-02-26 11:30:00,30
S0004004,A060,2025-02-27,2025-02-27 07:00:00,2025-02-27 16:00:00,540,2025-02-27 11:00:00,2025-02-27 11:30:00,30
S0004005,A060,2025-02-28,2025-02-28 07:00:00,2025-02-28 16:00:00,540,2025-02-28 11:00:00,2025-02-28 11:30:00,30
S0004006,A060,2025-03-03,2025-03-03 07:00:00,2025-03-03 16:00:00,540,2025-03-03 11:00:00,2025-03-03 11:30:00,30
S0004007,A060,2025-03-04,2025-03-04 07:00:00,2025-03-04 16:00:00,540,2025-03-04 11:00:00,2025-03-04 11:30:00,30
S0004008,A060,2025-03-05,2025-03-05 07:00:00,2025-03-05 16:00:00,540,2025-03-05 11:00:00,2025-03-05 11:30:00,30
S0004009,A060,2025-03-06,2025-03-06 07:00:00,2025-03-06 16:00:00,540,2025-03-06 11:00:00,2025-03-06 11:30:00,30
S0004010,A060,2025-03-07,2025-03-07 07:00:00,2025-03-07 16:00:00,540,2025-03-07 11:00:00,2025-03-07 11:30:00,30
S0004011,A060,2025-03-10,2025-03-10 07:00:00,2025-03-10 16:00:00,540,2025-03-10 11:00:00,2025-03-10 11:30:00,30
S0004012,A060,2025-03-11,2025-03-11 07:00:00,2025-03-11 16:00:00,540,2025-03-11 11:00:00,2025-03-11 11:30:00,30
S0004013,A060,2025-03-12,2025-03-12 07:00:00,2025-03-12 16:00:00,540,2025-03-12 11:00:00,2025-03-12 11:30:00,30
S0004014,A060,2025-03-13,2025-03-13 07:00:00,2025-03-13 16:00:00,540,2025-03-13 11:00:00,2025-03-13 11:30:00,30
S0004015,A060,2025-03-14,2025-03-14 07:00:00,2025-03-14 16:00:00,540,2025-03-14 11:00:00,2025-03-14 11:30:00,30
S0004016,A060,2025-03-18,2025-03-18 07:00:00,2025-03-18 16:00:00,540,2025-03-18 11:00:00,2025-03-18 11:30:00,30
S0004017,A060,2025-03-19,2025-03-19 07:00:00,2025-03-19 16:00:00,540,2025-03-19 11:00:00,2025-03-19 11:30:00,30
S0004018,A060,2025-03-20,2025-03-20 07:00:00,2025-03-20 16:00:00,540,2025-03-20 11:00:00,2025-03-20 11:30:00,30
S0004019,A060,2025-03-21,2025-03-21 07:00:00,2025-03-21 16:00:00,540,2025-03-21 11:00:00,2025-03-21 11:30:00,30
S0004020,A060,2025-03-24,2025-03-24 07:00:00,2025-03-24 16:00:00,540,2025-03-24 11:00:00,2025-03-24 11:30:00,30
S0004021,A060,2025-03-25,2025-03-25 07:00:00,2025-03-25 16:00:00,540,2025-03-25 11:00:00,2025-03-25 11:30:00,30
S0004022,A060,2025-03-26,2025-03-26 07:00:00,2025-03-26 16:00:00,540,2025-03-26 11:00:00,2025-03-26 11:30:00,30
S0004023,A060,2025-03-27,2025-03-27 07:00:00,2025-03-27 16:00:00,540,2025-03-27 11:00:00,2025-03-27 11:30:00,30
S0004024,A060,2025-03-28,2025-03-28 07:00:00,2025-03-28 16:00:00,540,2025-03-28 11:00:00,2025-03-28 11:30:00,30
S0004025,A060,2025-03-31,2025-03-31 07:00:00,2025-03-31 16:00:00,540,2025-03-31 11:00:00,2025-03-31 11:30:00,30
S0004026,A061,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0004027,A061,2025-01-02,2025-01-02 08:00:00,2025-01-02 17:00:00,540,2025-01-02 12:00:00,2025-01-02 12:30:00,30
S0004028,A061,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0004029,A061,2025-01-04,2025-01-04 08:00:00,2025-01-04 17:00:00,540,2025-01-04 12:00:00,2025-01-04 12:30:00,30
S0004030,A061,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0004031,A061,2025-01-07,2025-01-07 08:00:00,2025-01-07 17:00:00,540,2025-01-07 12:00:00,2025-01-07 12:30:00,30
S0004032,A061,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0004033,A061,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0004034,A061,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0004035,A061,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0004036,A061,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0004037,A061,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0004038,A061,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0004039,A061,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0004040,A061,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0004041,A061,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0004042,A061,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0004043,A061,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0004044,A061,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0004045,A061,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0004046,A061,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0004047,A061,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0004048,A061,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0004049,A061,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0004050,A061,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0004051,A061,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:00:00,540,2025-02-05 12:00:00,2025-02-05 12:30:00,30
S0004052,A061,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0004053,A061,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0004054,A061,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0004055,A061,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0004056,A061,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0004057,A061,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0004058,A061,2025-02-14,2025-02-14 08:00:00,2025-02-14 17:00:00,540,2025-02-14 12:00:00,2025-02-14 12:30:00,30
S0004059,A061,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0004060,A061,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
S0004061,A061,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0004062,A061,2025-02-20,2025-02-20 08:00:00,2025-02-20 17:00:00,540,2025-02-20 12:00:00,2025-02-20 12:30:00,30
S0004063,A061,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0004064,A061,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0004065,A061,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0004066,A061,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0004067,A061,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0004068,A061,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0004069,A061,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0004070,A061,2025-03-04,2025-03-04 08:00:00,2025-03-04 17:00:00,540,2025-03-04 12:00:00,2025-03-04 12:30:00,30
S0004071,A061,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0004072,A061,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0004073,A061,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
S0004074,A061,2025-03-09,2025-03-09 08:00:00,2025-03-09 17:00:00,540,2025-03-09 12:00:00,2025-03-09 12:30:00,30
S0004075,A061,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:00:00,540,2025-03-10 12:00:00,2025-03-10 12:30:00,30
S0004076,A061,2025-03-11,2025-03-11 08:00:00,2025-03-11 17:00:00,540,2025-03-11 12:00:00,2025-03-11 12:30:00,30
S0004077,A061,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:00:00,540,2025-03-12 12:00:00,2025-03-12 12:30:00,30
S0004078,A061,2025-03-13,2025-03-13 08:00:00,2025-03-13 17:00:00,540,2025-03-13 12:00:00,2025-03-13 12:30:00,30
S0004079,A061,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:00:00,540,2025-03-14 12:00:00,2025-03-14 12:30:00,30
S0004080,A061,2025-03-16,2025-03-16 08:00:00,2025-03-16 17:00:00,540,2025-03-16 12:00:00,2025-03-16 12:30:00,30
S0004081,A061,2025-03-17,2025-03-17 08:00:00,2025-03-17 17:00:00,540,2025-03-17 12:00:00,2025-03-17 12:30:00,30
S0004082,A061,2025-03-18,2025-03-18 08:00:00,2025-03-18 17:00:00,540,2025-03-18 12:00:00,2025-03-18 12:30:00,30
S0004083,A061,2025-03-19,2025-03-19 08:00:00,2025-03-19 17:00:00,540,2025-03-19 12:00:00,2025-03-19 12:30:00,30
S0004084,A061,2025-03-20,2025-03-20 08:00:00,2025-03-20 17:00:00,540,2025-03-20 12:00:00,2025-03-20 12:30:00,30
S0004085,A061,2025-03-21,2025-03-21 08:00:00,2025-03-21 17:00:00,540,2025-03-21 12:00:00,2025-03-21 12:30:00,30
S0004086,A061,2025-03-24,2025-03-24 08:00:00,2025-03-24 17:00:00,540,2025-03-24 12:00:00,2025-03-24 12:30:00,30
S0004087,A061,2025-03-25,2025-03-25 08:00:00,2025-03-25 17:00:00,540,2025-03-25 12:00:00,2025-03-25 12:30:00,30
S0004088,A061,2025-03-26,2025-03-26 08:00:00,2025-03-26 17:00:00,540,2025-03-26 12:00:00,2025-03-26 12:30:00,30
S0004089,A061,2025-03-27,2025-03-27 08:00:00,2025-03-27 17:00:00,540,2025-03-27 12:00:00,2025-03-27 12:30:00,30
S0004090,A061,2025-03-28,2025-03-28 08:00:00,2025-03-28 17:00:00,540,2025-03-28 12:00:00,2025-03-28 12:30:00,30
S0004091,A061,2025-03-31,2025-03-31 08:00:00,2025-03-31 17:00:00,540,2025-03-31 12:00:00,2025-03-31 12:30:00,30
S0004092,A062,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0004093,A062,2025-01-02,2025-01-02 08:00:00,2025-01-02 17:00:00,540,2025-01-02 12:00:00,2025-01-02 12:30:00,30
S0004094,A062,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0004095,A062,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0004096,A062,2025-01-07,2025-01-07 08:00:00,2025-01-07 17:00:00,540,2025-01-07 12:00:00,2025-01-07 12:30:00,30
S0004097,A062,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0004098,A062,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0004099,A062,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0004100,A062,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0004101,A062,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0004102,A062,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0004103,A062,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0004104,A062,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0004105,A062,2025-01-18,2025-01-18 08:00:00,2025-01-18 17:00:00,540,2025-01-18 12:00:00,2025-01-18 12:30:00,30
S0004106,A062,2025-01-20,2025-01-20 08:00:00,2025-01-20 17:00:00,540,2025-01-20 12:00:00,2025-01-20 12:30:00,30
S0004107,A062,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0004108,A062,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0004109,A062,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0004110,A062,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0004111,A062,2025-01-26,2025-01-26 08:00:00,2025-01-26 17:00:00,540,2025-01-26 12:00:00,2025-01-26 12:30:00,30
S0004112,A062,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0004113,A062,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0004114,A062,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0004115,A062,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0004116,A062,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0004117,A062,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0004118,A062,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0004119,A062,2025-02-05,2025-02-05 08:00:00,2025-02-05 17:00:00,540,2025-02-05 12:00:00,2025-02-05 12:30:00,30
S0004120,A062,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0004121,A062,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0004122,A062,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0004123,A062,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0004124,A062,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0004125,A062,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0004126,A062,2025-02-14,2025-02-14 08:00:00,2025-02-14 17:00:00,540,2025-02-14 12:00:00,2025-02-14 12:30:00,30
S0004127,A062,2025-02-16,2025-02-16 08:00:00,2025-02-16 17:00:00,540,2025-02-16 12:00:00,2025-02-16 12:30:00,30
S0004128,A062,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0004129,A062,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
S0004130,A062,2025-02-19,2025-02-19 08:00:00,2025-02-19 17:00:00,540,2025-02-19 12:00:00,2025-02-19 12:30:00,30
S0004131,A062,2025-02-20,2025-02-20 08:00:00,2025-02-20 17:00:00,540,2025-02-20 12:00:00,2025-02-20 12:30:00,30
S0004132,A062,2025-02-21,2025-02-21 08:00:00,2025-02-21 17:00:00,540,2025-02-21 12:00:00,2025-02-21 12:30:00,30
S0004133,A062,2025-02-23,2025-02-23 08:00:00,2025-02-23 17:00:00,540,2025-02-23 12:00:00,2025-02-23 12:30:00,30
S0004134,A062,2025-02-24,2025-02-24 08:00:00,2025-02-24 17:00:00,540,2025-02-24 12:00:00,2025-02-24 12:30:00,30
S0004135,A062,2025-02-25,2025-02-25 08:00:00,2025-02-25 17:00:00,540,2025-02-25 12:00:00,2025-02-25 12:30:00,30
S0004136,A062,2025-02-26,2025-02-26 08:00:00,2025-02-26 17:00:00,540,2025-02-26 12:00:00,2025-02-26 12:30:00,30
S0004137,A062,2025-02-27,2025-02-27 08:00:00,2025-02-27 17:00:00,540,2025-02-27 12:00:00,2025-02-27 12:30:00,30
S0004138,A062,2025-02-28,2025-02-28 08:00:00,2025-02-28 17:00:00,540,2025-02-28 12:00:00,2025-02-28 12:30:00,30
S0004139,A062,2025-03-03,2025-03-03 08:00:00,2025-03-03 17:00:00,540,2025-03-03 12:00:00,2025-03-03 12:30:00,30
S0004140,A062,2025-03-05,2025-03-05 08:00:00,2025-03-05 17:00:00,540,2025-03-05 12:00:00,2025-03-05 12:30:00,30
S0004141,A062,2025-03-06,2025-03-06 08:00:00,2025-03-06 17:00:00,540,2025-03-06 12:00:00,2025-03-06 12:30:00,30
S0004142,A062,2025-03-07,2025-03-07 08:00:00,2025-03-07 17:00:00,540,2025-03-07 12:00:00,2025-03-07 12:30:00,30
S0004143,A062,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:00:00,540,2025-03-10 12:00:00,2025-03-10 12:30:00,30
S0004144,A062,2025-03-11,2025-03-11 08:00:00,2025-03-11 17:00:00,540,2025-03-11 12:00:00,2025-03-11 12:30:00,30
S0004145,A062,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:00:00,540,2025-03-12 12:00:00,2025-03-12 12:30:00,30
S0004146,A062,2025-03-13,2025-03-13 08:00:00,2025-03-13 17:00:00,540,2025-03-13 12:00:00,2025-03-13 12:30:00,30
S0004147,A062,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:00:00,540,2025-03-14 12:00:00,2025-03-14 12:30:00,30
S0004148,A062,2025-03-16,2025-03-16 08:00:00,2025-03-16 17:00:00,540,2025-03-16 12:00:00,2025-03-16 12:30:00,30
S0004149,A062,2025-03-18,2025-03-18 08:00:00,2025-03-18 17:00:00,540,2025-03-18 12:00:00,2025-03-18 12:30:00,30
S0004150,A062,2025-03-19,2025-03-19 08:00:00,2025-03-19 17:00:00,540,2025-03-19 12:00:00,2025-03-19 12:30:00,30
S0004151,A062,2025-03-20,2025-03-20 08:00:00,2025-03-20 17:00:00,540,2025-03-20 12:00:00,2025-03-20 12:30:00,30
S0004152,A062,2025-03-21,2025-03-21 08:00:00,2025-03-21 17:00:00,540,2025-03-21 12:00:00,2025-03-21 12:30:00,30
S0004153,A062,2025-03-24,2025-03-24 08:00:00,2025-03-24 17:00:00,540,2025-03-24 12:00:00,2025-03-24 12:30:00,30
S0004154,A062,2025-03-25,2025-03-25 08:00:00,2025-03-25 17:00:00,540,2025-03-25 12:00:00,2025-03-25 12:30:00,30
S0004155,A062,2025-03-26,2025-03-26 08:00:00,2025-03-26 17:00:00,540,2025-03-26 12:00:00,2025-03-26 12:30:00,30
S0004156,A062,2025-03-28,2025-03-28 08:00:00,2025-03-28 17:00:00,540,2025-03-28 12:00:00,2025-03-28 12:30:00,30
S0004157,A062,2025-03-29,2025-03-29 08:00:00,2025-03-29 17:00:00,540,2025-03-29 12:00:00,2025-03-29 12:30:00,30
S0004158,A062,2025-03-30,2025-03-30 08:00:00,2025-03-30 17:00:00,540,2025-03-30 12:00:00,2025-03-30 12:30:00,30
S0004159,A062,2025-03-31,2025-03-31 08:00:00,2025-03-31 17:00:00,540,2025-03-31 12:00:00,2025-03-31 12:30:00,30
S0004160,A063,2025-01-01,2025-01-01 08:00:00,2025-01-01 17:00:00,540,2025-01-01 12:00:00,2025-01-01 12:30:00,30
S0004161,A063,2025-01-03,2025-01-03 08:00:00,2025-01-03 17:00:00,540,2025-01-03 12:00:00,2025-01-03 12:30:00,30
S0004162,A063,2025-01-04,2025-01-04 08:00:00,2025-01-04 17:00:00,540,2025-01-04 12:00:00,2025-01-04 12:30:00,30
S0004163,A063,2025-01-05,2025-01-05 08:00:00,2025-01-05 17:00:00,540,2025-01-05 12:00:00,2025-01-05 12:30:00,30
S0004164,A063,2025-01-06,2025-01-06 08:00:00,2025-01-06 17:00:00,540,2025-01-06 12:00:00,2025-01-06 12:30:00,30
S0004165,A063,2025-01-08,2025-01-08 08:00:00,2025-01-08 17:00:00,540,2025-01-08 12:00:00,2025-01-08 12:30:00,30
S0004166,A063,2025-01-09,2025-01-09 08:00:00,2025-01-09 17:00:00,540,2025-01-09 12:00:00,2025-01-09 12:30:00,30
S0004167,A063,2025-01-10,2025-01-10 08:00:00,2025-01-10 17:00:00,540,2025-01-10 12:00:00,2025-01-10 12:30:00,30
S0004168,A063,2025-01-13,2025-01-13 08:00:00,2025-01-13 17:00:00,540,2025-01-13 12:00:00,2025-01-13 12:30:00,30
S0004169,A063,2025-01-14,2025-01-14 08:00:00,2025-01-14 17:00:00,540,2025-01-14 12:00:00,2025-01-14 12:30:00,30
S0004170,A063,2025-01-15,2025-01-15 08:00:00,2025-01-15 17:00:00,540,2025-01-15 12:00:00,2025-01-15 12:30:00,30
S0004171,A063,2025-01-16,2025-01-16 08:00:00,2025-01-16 17:00:00,540,2025-01-16 12:00:00,2025-01-16 12:30:00,30
S0004172,A063,2025-01-17,2025-01-17 08:00:00,2025-01-17 17:00:00,540,2025-01-17 12:00:00,2025-01-17 12:30:00,30
S0004173,A063,2025-01-20,2025-01-20 08:00:00,2025-01-20 17:00:00,540,2025-01-20 12:00:00,2025-01-20 12:30:00,30
S0004174,A063,2025-01-21,2025-01-21 08:00:00,2025-01-21 17:00:00,540,2025-01-21 12:00:00,2025-01-21 12:30:00,30
S0004175,A063,2025-01-22,2025-01-22 08:00:00,2025-01-22 17:00:00,540,2025-01-22 12:00:00,2025-01-22 12:30:00,30
S0004176,A063,2025-01-23,2025-01-23 08:00:00,2025-01-23 17:00:00,540,2025-01-23 12:00:00,2025-01-23 12:30:00,30
S0004177,A063,2025-01-24,2025-01-24 08:00:00,2025-01-24 17:00:00,540,2025-01-24 12:00:00,2025-01-24 12:30:00,30
S0004178,A063,2025-01-25,2025-01-25 08:00:00,2025-01-25 17:00:00,540,2025-01-25 12:00:00,2025-01-25 12:30:00,30
S0004179,A063,2025-01-27,2025-01-27 08:00:00,2025-01-27 17:00:00,540,2025-01-27 12:00:00,2025-01-27 12:30:00,30
S0004180,A063,2025-01-28,2025-01-28 08:00:00,2025-01-28 17:00:00,540,2025-01-28 12:00:00,2025-01-28 12:30:00,30
S0004181,A063,2025-01-29,2025-01-29 08:00:00,2025-01-29 17:00:00,540,2025-01-29 12:00:00,2025-01-29 12:30:00,30
S0004182,A063,2025-01-30,2025-01-30 08:00:00,2025-01-30 17:00:00,540,2025-01-30 12:00:00,2025-01-30 12:30:00,30
S0004183,A063,2025-01-31,2025-01-31 08:00:00,2025-01-31 17:00:00,540,2025-01-31 12:00:00,2025-01-31 12:30:00,30
S0004184,A063,2025-02-02,2025-02-02 08:00:00,2025-02-02 17:00:00,540,2025-02-02 12:00:00,2025-02-02 12:30:00,30
S0004185,A063,2025-02-03,2025-02-03 08:00:00,2025-02-03 17:00:00,540,2025-02-03 12:00:00,2025-02-03 12:30:00,30
S0004186,A063,2025-02-04,2025-02-04 08:00:00,2025-02-04 17:00:00,540,2025-02-04 12:00:00,2025-02-04 12:30:00,30
S0004187,A063,2025-02-06,2025-02-06 08:00:00,2025-02-06 17:00:00,540,2025-02-06 12:00:00,2025-02-06 12:30:00,30
S0004188,A063,2025-02-07,2025-02-07 08:00:00,2025-02-07 17:00:00,540,2025-02-07 12:00:00,2025-02-07 12:30:00,30
S0004189,A063,2025-02-09,2025-02-09 08:00:00,2025-02-09 17:00:00,540,2025-02-09 12:00:00,2025-02-09 12:30:00,30
S0004190,A063,2025-02-10,2025-02-10 08:00:00,2025-02-10 17:00:00,540,2025-02-10 12:00:00,2025-02-10 12:30:00,30
S0004191,A063,2025-02-11,2025-02-11 08:00:00,2025-02-11 17:00:00,540,2025-02-11 12:00:00,2025-02-11 12:30:00,30
S0004192,A063,2025-02-12,2025-02-12 08:00:00,2025-02-12 17:00:00,540,2025-02-12 12:00:00,2025-02-12 12:30:00,30
S0004193,A063,2025-02-13,2025-02-13 08:00:00,2025-02-13 17:00:00,540,2025-02-13 12:00:00,2025-02-13 12:30:00,30
S0004194,A063,2025-02-14,2025-02-14 08:00:00,2025-02-14 17:00:00,540,2025-02-14 12:00:00,2025-02-14 12:30:00,30
S0004195,A063,2025-02-17,2025-02-17 08:00:00,2025-02-17 17:00:00,540,2025-02-17 12:00:00,2025-02-17 12:30:00,30
S0004196,A063,2025-02-18,2025-02-18 08:00:00,2025-02-18 17:00:00,540,2025-02-18 12:00:00,2025-02-18 12:30:00,30
